End date,"8/16/2018"
Specimen label,"D32L50N5d3-4"
"163.40000","81.70113","9.95316"
"163.50000","81.75105","9.95625"
"163.60000","81.80098","9.96660"
"163.70000","81.85121","9.97192"
"163.80000","81.90114","9.97555"
"163.90000","81.95099","9.98102"
"164.00000","82.00098","9.98668"
"164.10000","82.05103","9.99115"
"164.20000","82.10120","9.99546"
"164.30000","82.15099","10.00117"
"164.40000","82.20098","10.00497"
"164.50000","82.25108","10.00950"
"164.60000","82.30106","10.01343"
"164.70000","82.35105","10.01820"
"164.80000","82.40097","10.02283"
"164.90000","82.45097","10.02619"
"165.00000","82.50107","10.03127"
"165.10000","82.55106","10.03704"
"165.20000","82.60103","10.04141"
"165.30000","82.65101","10.04505"
"165.40000","82.70100","10.05021"
"165.50000","82.75105","10.05321"
"165.60000","82.80103","10.06065"
"165.70000","82.85101","10.06213"
"165.80000","82.90105","10.06735"
"165.90000","82.95116","10.07108"
"166.00000","83.00097","10.07442"
"166.10000","83.05107","10.07885"
"166.20000","83.10099","10.08155"
"166.30000","83.15099","10.08464"
"166.40000","83.20108","10.08832"
"166.50000","83.25101","10.09229"
"166.60000","83.30111","10.09382"
"166.70000","83.35103","10.10215"
"166.80000","83.40102","10.10308"
"166.90000","83.45100","10.11250"
"167.00000","83.50098","10.11798"
"167.10000","83.55096","10.12309"
"167.20000","83.60114","10.12966"
"167.30000","83.65106","10.13539"
"167.40000","83.70104","10.14239"
"167.50000","83.75102","10.14865"
"167.60000","83.80112","10.15387"
"167.70000","83.85105","10.16198"
"167.80000","83.90110","10.16747"
"167.90000","83.95103","10.17078"
"168.00000","84.00101","10.17715"
"168.10000","84.05098","10.18212"
"168.20000","84.10104","10.18683"
"168.30000","84.15108","10.19369"
"168.40000","84.20106","10.20075"
"168.50000","84.25110","10.20408"
"168.60000","84.30103","10.21121"
"168.70000","84.35096","10.21596"
"168.80000","84.40099","10.22189"
"168.90000","84.45110","10.22851"
"169.00000","84.50109","10.23338"
"169.10000","84.55102","10.24012"
"169.20000","84.60105","10.24702"
"169.30000","84.65097","10.25256"
"169.40000","84.70103","10.25826"
"169.50000","84.75107","10.26373"
"169.60000","84.80110","10.26957"
"169.70000","84.85110","10.27049"
"169.80000","84.90108","10.28041"
"169.90000","84.95100","10.27776"
"170.00000","85.00104","10.28705"
"170.10000","85.05103","10.28906"
"170.20000","85.10114","10.29398"
"170.30000","85.15094","10.29634"
"170.40000","85.20104","10.29579"
"170.50000","85.25102","10.29823"
"170.60000","85.30107","10.30023"
"170.70000","85.35106","10.30258"
"170.80000","85.40103","10.30609"
"170.90000","85.45101","10.30681"
"171.00000","85.50107","10.31134"
"171.10000","85.55106","10.31061"
"171.20000","85.60098","10.31346"
"171.30000","85.65107","10.32183"
"171.40000","85.70100","10.31988"
"171.50000","85.75105","10.32783"
"171.60000","85.80108","10.32663"
"171.70000","85.85107","10.33163"
"171.80000","85.90111","10.34132"
"171.90000","85.95104","10.34440"
"172.00000","86.00108","10.35380"
"172.10000","86.05101","10.35853"
"172.20000","86.10100","10.36585"
"172.30000","86.15098","10.37046"
"172.40000","86.20114","10.37747"
"172.50000","86.25101","10.38265"
"172.60000","86.30105","10.38692"
"172.70000","86.35097","10.39223"
"172.80000","86.40108","10.39795"
"172.90000","86.45106","10.40321"
"173.00000","86.50105","10.40962"
"173.10000","86.55097","10.41405"
"173.20000","86.60101","10.41795"
"173.30000","86.65100","10.42560"
"173.40000","86.70110","10.43188"
"173.50000","86.75109","10.43757"
"173.60000","86.80119","10.44359"
"173.70000","86.85105","10.45111"
"173.80000","86.90097","10.45630"
"173.90000","86.95103","10.46473"
"174.00000","87.00107","10.46779"
"174.10000","87.05105","10.47319"
"174.20000","87.10110","10.47925"
"174.30000","87.15096","10.48370"
"174.40000","87.20107","10.48711"
"174.50000","87.25098","10.49197"
"174.60000","87.30097","10.49450"
"174.70000","87.35101","10.49949"
"174.80000","87.40100","10.50316"
"174.90000","87.45110","10.50725"
"175.00000","87.50114","10.51098"
"175.10000","87.55107","10.51476"
"175.20000","87.60111","10.51983"
"175.30000","87.65109","10.52305"
"175.40000","87.70108","10.52722"
"175.50000","87.75094","10.53104"
"175.60000","87.80112","10.53559"
"175.70000","87.85104","10.53948"
"175.80000","87.90114","10.54405"
"175.90000","87.95113","10.54740"
"176.00000","88.00105","10.55206"
"176.10000","88.05108","10.55476"
"176.20000","88.10101","10.55922"
"176.30000","88.15099","10.56526"
"176.40000","88.20099","10.56816"
"176.50000","88.25096","10.57518"
"176.60000","88.30107","10.57589"
"176.70000","88.35106","10.58082"
"176.80000","88.40110","10.58441"
"176.90000","88.45107","10.58712"
"177.00000","88.50101","10.59102"
"177.10000","88.55111","10.59443"
"177.20000","88.60104","10.59879"
"177.30000","88.65102","10.60172"
"177.40000","88.70100","10.60606"
"177.50000","88.75105","10.60966"
"177.60000","88.80103","10.61228"
"177.70000","88.85107","10.62235"
"177.80000","88.90112","10.62059"
"177.90000","88.95110","10.62982"
"178.00000","89.00114","10.63171"
"178.10000","89.05101","10.63607"
"178.20000","89.10111","10.64293"
"178.30000","89.15104","10.64836"
"178.40000","89.20103","10.65559"
"178.50000","89.25106","10.66084"
"178.60000","89.30099","10.66526"
"178.70000","89.35098","10.67436"
"178.80000","89.40108","10.68019"
"178.90000","89.45119","10.68651"
"179.00000","89.50111","10.68719"
"179.10000","89.55103","10.69460"
"179.20000","89.60114","10.69457"
"179.30000","89.65105","10.70099"
"179.40000","89.70104","10.70124"
"179.50000","89.75108","10.70529"
"179.60000","89.80101","10.70790"
"179.70000","89.85111","10.71075"
"179.80000","89.90091","10.71339"
"179.90000","89.95108","10.72075"
"180.00000","90.00107","10.71878"
"180.10000","90.05112","10.72766"
"180.20000","90.10109","10.72845"
"180.30000","90.15102","10.73423"
"180.40000","90.20100","10.73984"
"180.50000","90.25105","10.74522"
"180.60000","90.30103","10.74872"
"180.70000","90.35101","10.75353"
"180.80000","90.40099","10.75898"
"180.90000","90.45116","10.76482"
"181.00000","90.50101","10.76847"
"181.10000","90.55107","10.77664"
"181.20000","90.60100","10.78174"
"181.30000","90.65099","10.78769"
"181.40000","90.70107","10.79251"
"181.50000","90.75106","10.79805"
"181.60000","90.80106","10.80372"
"181.70000","90.85110","10.81085"
"181.80000","90.90102","10.81467"
"181.90000","90.95112","10.82037"
"182.00000","91.00099","10.82486"
"182.10000","91.05109","10.82694"
"182.20000","91.10107","10.83483"
"182.30000","91.15106","10.83790"
"182.40000","91.20103","10.84481"
"182.50000","91.25109","10.84735"
"182.60000","91.30101","10.85083"
"182.70000","91.35105","10.85294"
"182.80000","91.40104","10.85921"
"182.90000","91.45103","10.86264"
"183.00000","91.50095","10.86687"
"183.10000","91.55110","10.87017"
"183.20000","91.60103","10.87592"
"183.30000","91.65108","10.87658"
"183.40000","91.70100","10.88006"
"183.50000","91.75116","10.88288"
"183.60000","91.80103","10.88515"
"183.70000","91.85102","10.89161"
"183.80000","91.90105","10.89178"
"183.90000","91.95104","10.89690"
"184.00000","92.00108","10.89796"
"184.10000","92.05096","10.90065"
"184.20000","92.10099","10.90361"
"184.30000","92.15103","10.90605"
"184.40000","92.20102","10.90815"
"184.50000","92.25107","10.91056"
"184.60000","92.30104","10.91258"
"184.70000","92.35098","10.91486"
"184.80000","92.40096","10.91996"
"184.90000","92.45113","10.91902"
"185.00000","92.50111","10.92574"
"185.10000","92.55103","10.92624"
"185.20000","92.60096","10.92875"
"185.30000","92.65118","10.93522"
"185.40000","92.70098","10.93833"
"185.50000","92.75102","10.94755"
"185.60000","92.80101","10.94676"
"185.70000","92.85112","10.95579"
"185.80000","92.90092","10.95805"
"185.90000","92.95107","10.96372"
"186.00000","93.00106","10.96939"
"186.10000","93.05112","10.97515"
"186.20000","93.10103","10.97886"
"186.30000","93.15102","10.98407"
"186.40000","93.20094","10.98915"
"186.50000","93.25099","10.99419"
"186.60000","93.30109","10.99823"
"186.70000","93.35101","11.00289"
"186.80000","93.40106","11.00686"
"186.90000","93.45099","11.01062"
"187.00000","93.50095","11.01517"
"187.10000","93.55113","11.02027"
"187.20000","93.60106","11.02689"
"187.30000","93.65098","11.02942"
"187.40000","93.70102","11.03599"
"187.50000","93.75100","11.04228"
"187.60000","93.80099","11.04886"
"187.70000","93.85109","11.05386"
"187.80000","93.90101","11.05894"
"187.90000","93.95118","11.06372"
"188.00000","94.00098","11.06995"
"188.10000","94.05097","11.07549"
"188.20000","94.10094","11.08160"
"188.30000","94.15112","11.08535"
"188.40000","94.20104","11.08648"
"188.50000","94.25103","11.09972"
"188.60000","94.30102","11.09650"
"188.70000","94.35098","11.10810"
"188.80000","94.40098","11.11184"
"188.90000","94.45109","11.11465"
"189.00000","94.50107","11.11782"
"189.10000","94.55099","11.11508"
"189.20000","94.60110","11.12340"
"189.30000","94.65102","11.12247"
"189.40000","94.70100","11.12786"
"189.50000","94.75111","11.13134"
"189.60000","94.80103","11.13342"
"189.70000","94.85101","11.13655"
"189.80000","94.90099","11.13758"
"189.90000","94.95103","11.14032"
"190.00000","95.00097","11.14269"
"190.10000","95.05112","11.14596"
"190.20000","95.10100","11.14645"
"190.30000","95.15098","11.14979"
"190.40000","95.20107","11.15289"
"190.50000","95.25106","11.15422"
"190.60000","95.30105","11.15901"
"190.70000","95.35104","11.15927"
"190.80000","95.40096","11.16755"
"190.90000","95.45107","11.16982"
"191.00000","95.50111","11.17416"
"191.10000","95.55109","11.17773"
"191.20000","95.60107","11.18031"
"191.30000","95.65112","11.18457"
"191.40000","95.70110","11.19094"
"191.50000","95.75096","11.19178"
"191.60000","95.80106","11.19558"
"191.70000","95.85099","11.20024"
"191.80000","95.90104","11.20534"
"191.90000","95.95107","11.20807"
"192.00000","96.00107","11.21369"
"192.10000","96.05117","11.21736"
"192.20000","96.10109","11.22196"
"192.30000","96.15101","11.22648"
"192.40000","96.20107","11.23190"
"192.50000","96.25104","11.23445"
"192.60000","96.30097","11.23930"
"192.70000","96.35089","11.24479"
"192.80000","96.40099","11.24971"
"192.90000","96.45110","11.25529"
"193.00000","96.50108","11.25872"
"193.10000","96.55100","11.26528"
"193.20000","96.60105","11.26801"
"193.30000","96.65098","11.27357"
"193.40000","96.70109","11.27958"
"193.50000","96.75111","11.28139"
"193.60000","96.80099","11.28546"
"193.70000","96.85110","11.29059"
"193.80000","96.90102","11.29544"
"193.90000","96.95100","11.29983"
"194.00000","97.00098","11.30358"
"194.10000","97.05096","11.30660"
"194.20000","97.10102","11.30903"
"194.30000","97.15105","11.31232"
"194.40000","97.20110","11.31471"
"194.50000","97.25097","11.31846"
"194.60000","97.30107","11.32220"
"194.70000","97.35104","11.32322"
"194.80000","97.40115","11.32938"
"194.90000","97.45103","11.32953"
"195.00000","97.50106","11.33600"
"195.10000","97.55105","11.33490"
"195.20000","97.60109","11.34028"
"195.30000","97.65107","11.34367"
"195.40000","97.70107","11.34781"
"195.50000","97.75104","11.35303"
"195.60000","97.80109","11.35739"
"195.70000","97.85095","11.36183"
"195.80000","97.90100","11.36513"
"195.90000","97.95103","11.36827"
"196.00000","98.00102","11.37268"
"196.10000","98.05101","11.37688"
"196.20000","98.10105","11.38006"
"196.30000","98.15097","11.38524"
"196.40000","98.20107","11.38836"
"196.50000","98.25112","11.39258"
"196.60000","98.30106","11.39583"
"196.70000","98.35098","11.40007"
"196.80000","98.40101","11.40504"
"196.90000","98.45100","11.40720"
"197.00000","98.50105","11.41171"
"197.10000","98.55103","11.41275"
"197.20000","98.60107","11.42049"
"197.30000","98.65105","11.42340"
"197.40000","98.70116","11.42739"
"197.50000","98.75103","11.43126"
"197.60000","98.80107","11.43225"
"197.70000","98.85105","11.43670"
"197.80000","98.90109","11.43844"
"197.90000","98.95102","11.44222"
"198.00000","99.00107","11.44450"
"198.10000","99.05104","11.44782"
"198.20000","99.10115","11.45055"
"198.30000","99.15114","11.45459"
"198.40000","99.20100","11.46036"
"198.50000","99.25098","11.45919"
"198.60000","99.30096","11.46601"
"198.70000","99.35107","11.46745"
"198.80000","99.40105","11.47015"
"198.90000","99.45103","11.47589"
"199.00000","99.50102","11.47958"
"199.10000","99.55107","11.48294"
"199.20000","99.60104","11.48809"
"199.30000","99.65103","11.49042"
"199.40000","99.70103","11.49534"
"199.50000","99.75106","11.49907"
"199.60000","99.80105","11.50216"
"199.70000","99.85097","11.50197"
"199.80000","99.90102","11.50922"
"199.90000","99.95107","11.51144"
"200.00000","100.00110","11.51364"
"200.10000","100.05097","11.51938"
"200.20000","100.10101","11.52153"
"200.30000","100.15118","11.52541"
"200.40000","100.20103","11.52757"
"200.50000","100.25108","11.53170"
"200.60000","100.30101","11.53090"
"200.70000","100.35112","11.53553"
"200.80000","100.40108","11.53717"
"200.90000","100.45097","11.53858"
"201.00000","100.50100","11.54214"
"201.10000","100.55106","11.54219"
"201.20000","100.60115","11.54787"
"201.30000","100.65101","11.54866"
"201.40000","100.70107","11.55450"
"201.50000","100.75111","11.55493"
"201.60000","100.80103","11.55820"
"201.70000","100.85114","11.56156"
"201.80000","100.90099","11.56540"
"201.90000","100.95093","11.56867"
"202.00000","101.00102","11.57149"
"202.10000","101.05107","11.57883"
"202.20000","101.10106","11.58151"
"202.30000","101.15099","11.58625"
"202.40000","101.20108","11.59096"
"202.50000","101.25101","11.59442"
"202.60000","101.30111","11.60021"
"202.70000","101.35103","11.60196"
"202.80000","101.40102","11.60767"
"202.90000","101.45106","11.61077"
"203.00000","101.50098","11.61560"
"203.10000","101.55103","11.62148"
"203.20000","101.60107","11.62190"
"203.30000","101.65099","11.62833"
"203.40000","101.70116","11.63555"
"203.50000","101.75097","11.63568"
"203.60000","101.80112","11.64266"
"203.70000","101.85111","11.64794"
"203.80000","101.90110","11.65298"
"203.90000","101.95108","11.65840"
"204.00000","102.00106","11.66118"
"204.10000","102.05098","11.66784"
"204.20000","102.10104","11.66928"
"204.30000","102.15102","11.67718"
"204.40000","102.20107","11.67881"
"204.50000","102.25110","11.68481"
"204.60000","102.30109","11.68759"
"204.70000","102.35107","11.68955"
"204.80000","102.40106","11.69465"
"204.90000","102.45098","11.69872"
"205.00000","102.50108","11.70245"
"205.10000","102.55106","11.70413"
"205.20000","102.60099","11.70911"
"205.30000","102.65109","11.71044"
"205.40000","102.70107","11.71264"
"205.50000","102.75100","11.71198"
"205.60000","102.80111","11.71793"
"205.70000","102.85103","11.72023"
"205.80000","102.90101","11.72182"
"205.90000","102.95100","11.72510"
"206.00000","103.00111","11.72716"
"206.10000","103.05096","11.72877"
"206.20000","103.10107","11.73160"
"206.30000","103.15112","11.73286"
"206.40000","103.20110","11.73365"
"206.50000","103.25114","11.73777"
"206.60000","103.30100","11.73824"
"206.70000","103.35106","11.74016"
"206.80000","103.40116","11.74230"
"206.90000","103.45108","11.74304"
"207.00000","103.50107","11.74509"
"207.10000","103.55105","11.74791"
"207.20000","103.60115","11.74827"
"207.30000","103.65095","11.75377"
"207.40000","103.70100","11.75368"
"207.50000","103.75105","11.75607"
"207.60000","103.80109","11.75816"
"207.70000","103.85113","11.76056"
"207.80000","103.90099","11.76589"
"207.90000","103.95103","11.76438"
"208.00000","104.00109","11.76785"
"208.10000","104.05107","11.77074"
"208.20000","104.10111","11.77490"
"208.30000","104.15098","11.78119"
"208.40000","104.20103","11.78476"
"208.50000","104.25095","11.78870"
"208.60000","104.30111","11.79247"
"208.70000","104.35104","11.79695"
"208.80000","104.40108","11.80079"
"208.90000","104.45111","11.80489"
"209.00000","104.50104","11.80783"
"209.10000","104.55097","11.81141"
"209.20000","104.60107","11.81358"
"209.30000","104.65105","11.81815"
"209.40000","104.70110","11.82440"
"209.50000","104.75103","11.82598"
"209.60000","104.80102","11.82978"
"209.70000","104.85111","11.83197"
"209.80000","104.90109","11.83739"
"209.90000","104.95103","11.83959"
"210.00000","105.00100","11.84284"
"210.10000","105.05092","11.84626"
"210.20000","105.10103","11.84884"
"210.30000","105.15108","11.85359"
"210.40000","105.20107","11.85708"
"210.50000","105.25104","11.86350"
"210.60000","105.30114","11.86485"
"210.70000","105.35101","11.86991"
"210.80000","105.40112","11.87186"
"210.90000","105.45104","11.87525"
"211.00000","105.50102","11.87972"
"211.10000","105.55107","11.88347"
"211.20000","105.60099","11.88814"
"211.30000","105.65103","11.89291"
"211.40000","105.70108","11.89580"
"211.50000","105.75107","11.90067"
"211.60000","105.80105","11.90576"
"211.70000","105.85091","11.90896"
"211.80000","105.90102","11.91163"
"211.90000","105.95106","11.91373"
"212.00000","106.00111","11.91814"
"212.10000","106.05096","11.92076"
"212.20000","106.10113","11.92618"
"212.30000","106.15099","11.92928"
"212.40000","106.20110","11.93110"
"212.50000","106.25109","11.93564"
"212.60000","106.30094","11.93643"
"212.70000","106.35100","11.94099"
"212.80000","106.40098","11.94377"
"212.90000","106.45114","11.94780"
"213.00000","106.50106","11.95015"
"213.10000","106.55105","11.95105"
"213.20000","106.60109","11.95494"
"213.30000","106.65108","11.95687"
"213.40000","106.70106","11.95983"
"213.50000","106.75098","11.96335"
"213.60000","106.80103","11.96373"
"213.70000","106.85108","11.96767"
"213.80000","106.90105","11.96879"
"213.90000","106.95098","11.97134"
"214.00000","107.00108","11.97376"
"214.10000","107.05102","11.97643"
"214.20000","107.10098","11.97733"
"214.30000","107.15097","11.98018"
"214.40000","107.20097","11.98129"
"214.50000","107.25095","11.98273"
"214.60000","107.30110","11.98602"
"214.70000","107.35110","11.98736"
"214.80000","107.40108","11.99284"
"214.90000","107.45107","11.99225"
"215.00000","107.50098","11.99835"
"215.10000","107.55096","12.00015"
"215.20000","107.60095","12.00104"
"215.30000","107.65105","12.00555"
"215.40000","107.70097","12.00809"
"215.50000","107.75108","12.01201"
"215.60000","107.80096","12.01580"
"215.70000","107.85099","12.02030"
"215.80000","107.90109","12.02182"
"215.90000","107.95108","12.02642"
"216.00000","108.00101","12.02887"
"216.10000","108.05105","12.03038"
"216.20000","108.10104","12.03561"
"216.30000","108.15102","12.03716"
"216.40000","108.20106","12.04117"
"216.50000","108.25111","12.04376"
"216.60000","108.30108","12.04710"
"216.70000","108.35107","12.05011"
"216.80000","108.40106","12.05257"
"216.90000","108.45104","12.05477"
"217.00000","108.50101","12.05781"
"217.10000","108.55101","12.06163"
"217.20000","108.60100","12.06501"
"217.30000","108.65099","12.06755"
"217.40000","108.70102","12.07161"
"217.50000","108.75113","12.07558"
"217.60000","108.80111","12.07804"
"217.70000","108.85116","12.08248"
"217.80000","108.90089","12.08519"
"217.90000","108.95107","12.08778"
"218.00000","109.00099","12.09206"
"218.10000","109.05109","12.09519"
"218.20000","109.10107","12.09731"
"218.30000","109.15105","12.09950"
"218.40000","109.20103","12.10457"
"218.50000","109.25103","12.10586"
"218.60000","109.30106","12.11438"
"218.70000","109.35105","12.11543"
"218.80000","109.40109","12.11887"
"218.90000","109.45108","12.12125"
"219.00000","109.50100","12.11900"
"219.10000","109.55104","12.12304"
"219.20000","109.60110","12.12700"
"219.30000","109.65108","12.12615"
"219.40000","109.70094","12.13207"
"219.50000","109.75104","12.13252"
"219.60000","109.80103","12.13521"
"219.70000","109.85107","12.13731"
"219.80000","109.90105","12.13775"
"219.90000","109.95104","12.14058"
"220.00000","110.00103","12.14118"
"220.10000","110.05107","12.14445"
"220.20000","110.10092","12.14552"
"220.30000","110.15103","12.14642"
"220.40000","110.20102","12.14829"
"220.50000","110.25107","12.15022"
"220.60000","110.30099","12.15052"
"220.70000","110.35104","12.15640"
"220.80000","110.40107","12.15292"
"220.90000","110.45113","12.15789"
"221.00000","110.50105","12.16200"
"221.10000","110.55115","12.15817"
"221.20000","110.60101","12.16641"
"221.30000","110.65099","12.16411"
"221.40000","110.70092","12.16846"
"221.50000","110.75101","12.16997"
"221.60000","110.80101","12.17176"
"221.70000","110.85100","12.17369"
"221.80000","110.90104","12.17381"
"221.90000","110.95120","12.17806"
"222.00000","111.00100","12.18014"
"222.10000","111.05106","12.18181"
"222.20000","111.10104","12.18433"
"222.30000","111.15101","12.18701"
"222.40000","111.20107","12.19116"
"222.50000","111.25104","12.19152"
"222.60000","111.30109","12.19441"
"222.70000","111.35107","12.19606"
"222.80000","111.40100","12.19893"
"222.90000","111.45103","12.20165"
"223.00000","111.50103","12.20396"
"223.10000","111.55112","12.20503"
"223.20000","111.60105","12.20784"
"223.30000","111.65109","12.21034"
"223.40000","111.70097","12.21181"
"223.50000","111.75111","12.21408"
"223.60000","111.80099","12.21535"
"223.70000","111.85110","12.21818"
"223.80000","111.90096","12.21889"
"223.90000","111.95100","12.22175"
"224.00000","112.00111","12.22005"
"224.10000","112.05109","12.22155"
"224.20000","112.10107","12.22372"
"224.30000","112.15094","12.22399"
"224.40000","112.20097","12.22573"
"224.50000","112.25103","12.22385"
"224.60000","112.30107","12.22594"
"224.70000","112.35110","12.22559"
"224.80000","112.40103","12.22661"
"224.90000","112.45113","12.22535"
"225.00000","112.50101","12.22491"
"225.10000","112.55104","12.22466"
"225.20000","112.60109","12.22009"
"225.30000","112.65107","12.21673"
"225.40000","112.70106","12.20730"
"225.50000","112.75105","12.20049"
"225.60000","112.80097","12.18810"
"225.70000","112.85107","12.16758"
"225.79600","112.89902","11.92049"
"225.79800","112.90003","11.53609"
"225.80000","112.90099","11.00846"
"225.80200","112.90201","10.48132"
"225.80400","112.90297","9.90164"
"225.80600","112.90405","9.19975"
"225.80800","112.90505","8.50295"
"225.81000","112.90602","7.85431"
"225.81200","112.90703","7.15752"
