End date,"8/16/2018"
Specimen label,"D32L25N5d4"
"81.40000","40.70101","15.64971"
"81.50000","40.75093","15.65812"
"81.60000","40.80098","15.66636"
"81.70000","40.85102","15.67373"
"81.80000","40.90107","15.68707"
"81.90000","40.95098","15.70745"
"82.00000","41.00092","15.72789"
"82.10000","41.05090","15.74976"
"82.20000","41.10112","15.76719"
"82.30000","41.15098","15.78411"
"82.40000","41.20103","15.80024"
"82.50000","41.25101","15.82251"
"82.60000","41.30099","15.84201"
"82.70000","41.35098","15.85567"
"82.80000","41.40096","15.87024"
"82.90000","41.45095","15.88307"
"83.00000","41.50111","15.90122"
"83.10000","41.55103","15.91534"
"83.20000","41.60102","15.93111"
"83.30000","41.65100","15.94627"
"83.40000","41.70111","15.96216"
"83.50000","41.75103","15.97828"
"83.60000","41.80102","15.99817"
"83.70000","41.85094","16.01773"
"83.80000","41.90092","16.03858"
"83.90000","41.95096","16.05614"
"84.00000","42.00101","16.06503"
"84.10000","42.05099","16.07633"
"84.20000","42.10092","16.09099"
"84.30000","42.15102","16.10551"
"84.40000","42.20095","16.12582"
"84.50000","42.25099","16.14872"
"84.60000","42.30097","16.17056"
"84.70000","42.35096","16.18661"
"84.80000","42.40107","16.20418"
"84.90000","42.45098","16.22181"
"85.00000","42.50103","16.23703"
"85.10000","42.55101","16.25133"
"85.20000","42.60100","16.26384"
"85.30000","42.65104","16.27706"
"85.40000","42.70103","16.28809"
"85.50000","42.75101","16.30227"
"85.60000","42.80099","16.31860"
"85.70000","42.85110","16.33717"
"85.80000","42.90102","16.35477"
"85.90000","42.95100","16.37209"
"86.00000","43.00105","16.38616"
"86.10000","43.05103","16.40857"
"86.20000","43.10102","16.42800"
"86.30000","43.15100","16.45230"
"86.40000","43.20111","16.46771"
"86.50000","43.25103","16.47816"
"86.60000","43.30102","16.48815"
"86.70000","43.35106","16.49727"
"86.80000","43.40098","16.50875"
"86.90000","43.45103","16.52611"
"87.00000","43.50095","16.54175"
"87.10000","43.55093","16.56147"
"87.20000","43.60104","16.58230"
"87.30000","43.65102","16.60157"
"87.40000","43.70107","16.61973"
"87.50000","43.75099","16.63618"
"87.60000","43.80098","16.65408"
"87.70000","43.85102","16.66861"
"87.80000","43.90094","16.68185"
"87.90000","43.95098","16.69482"
"88.00000","44.00091","16.70915"
"88.10000","44.05095","16.72075"
"88.20000","44.10112","16.73664"
"88.30000","44.15110","16.75231"
"88.40000","44.20102","16.76815"
"88.50000","44.25095","16.78332"
"88.60000","44.30106","16.79982"
"88.70000","44.35098","16.81771"
"88.80000","44.40102","16.83678"
"88.90000","44.45100","16.85660"
"89.00000","44.50099","16.87679"
"89.10000","44.55116","16.88697"
"89.20000","44.60089","16.90411"
"89.30000","44.65100","16.91525"
"89.40000","44.70105","16.92430"
"89.50000","44.75109","16.93570"
"89.60000","44.80101","16.95768"
"89.70000","44.85094","16.97376"
"89.80000","44.90092","16.99555"
"89.90000","44.95103","17.01183"
"90.00000","45.00101","17.02807"
"90.10000","45.05106","17.04297"
"90.20000","45.10092","17.05933"
"90.30000","45.15102","17.07151"
"90.40000","45.20094","17.08235"
"90.50000","45.25105","17.09393"
"90.60000","45.30098","17.10616"
"90.70000","45.35096","17.12090"
"90.80000","45.40106","17.13506"
"90.90000","45.45098","17.15288"
"91.00000","45.50097","17.17388"
"91.10000","45.55102","17.19113"
"91.20000","45.60100","17.20625"
"91.30000","45.65110","17.22569"
"91.40000","45.70091","17.24120"
"91.50000","45.75101","17.25844"
"91.60000","45.80099","17.28204"
"91.70000","45.85110","17.29825"
"91.80000","45.90096","17.30810"
"91.90000","45.95101","17.31637"
"92.00000","46.00093","17.32399"
"92.10000","46.05104","17.33184"
"92.20000","46.10102","17.34331"
"92.30000","46.15094","17.35868"
"92.40000","46.20098","17.37885"
"92.50000","46.25103","17.39963"
"92.60000","46.30096","17.41708"
"92.70000","46.35106","17.43965"
"92.80000","46.40092","17.45618"
"92.90000","46.45102","17.47510"
"93.00000","46.50095","17.49338"
"93.10000","46.55099","17.50602"
"93.20000","46.60098","17.51533"
"93.30000","46.65102","17.52566"
"93.40000","46.70089","17.53840"
"93.50000","46.75105","17.54921"
"93.60000","46.80091","17.56560"
"93.70000","46.85096","17.58149"
"93.80000","46.90100","17.59485"
"93.90000","46.95105","17.60869"
"94.00000","47.00097","17.62018"
"94.10000","47.05101","17.63405"
"94.20000","47.10094","17.64832"
"94.30000","47.15110","17.66635"
"94.40000","47.20103","17.68440"
"94.50000","47.25095","17.70071"
"94.60000","47.30099","17.71346"
"94.70000","47.35104","17.72634"
"94.80000","47.40102","17.73945"
"94.90000","47.45100","17.75251"
"95.00000","47.50099","17.77077"
"95.10000","47.55104","17.78242"
"95.20000","47.60096","17.80338"
"95.30000","47.65100","17.82123"
"95.40000","47.70098","17.83863"
"95.50000","47.75103","17.85410"
"95.60000","47.80102","17.86893"
"95.70000","47.85094","17.88362"
"95.80000","47.90086","17.89964"
"95.90000","47.95102","17.90999"
"96.00000","48.00095","17.91659"
"96.10000","48.05105","17.92276"
"96.20000","48.10098","17.93076"
"96.30000","48.15091","17.94618"
"96.40000","48.20088","17.95322"
"96.50000","48.25105","17.97561"
"96.60000","48.30098","17.99668"
"96.70000","48.35102","18.01982"
"96.80000","48.40095","18.03650"
"96.90000","48.45092","18.05114"
"97.00000","48.50092","18.06859"
"97.10000","48.55096","18.08189"
"97.20000","48.60106","18.10221"
"97.30000","48.65098","18.12113"
"97.40000","48.70097","18.12861"
"97.50000","48.75095","18.14076"
"97.60000","48.80093","18.14939"
"97.70000","48.85104","18.15921"
"97.80000","48.90096","18.17061"
"97.90000","48.95100","18.17566"
"98.00000","49.00093","18.18848"
"98.10000","49.05097","18.20277"
"98.20000","49.10096","18.21680"
"98.30000","49.15106","18.23191"
"98.40000","49.20099","18.24894"
"98.50000","49.25109","18.26427"
"98.60000","49.30096","18.28422"
"98.70000","49.35100","18.30274"
"98.80000","49.40098","18.31641"
"98.90000","49.45096","18.32903"
"99.00000","49.50107","18.34164"
"99.10000","49.55099","18.35349"
"99.20000","49.60092","18.36404"
"99.30000","49.65096","18.37485"
"99.40000","49.70095","18.39220"
"99.50000","49.75099","18.40877"
"99.60000","49.80098","18.42518"
"99.70000","49.85090","18.44140"
"99.80000","49.90107","18.45036"
"99.90000","49.95093","18.46360"
"100.00000","50.00097","18.47382"
"100.10000","50.05101","18.48618"
"100.20000","50.10100","18.50124"
"100.30000","50.15098","18.51321"
"100.40000","50.20108","18.52631"
"100.50000","50.25095","18.53728"
"100.60000","50.30105","18.54924"
"100.70000","50.35115","18.56157"
"100.80000","50.40102","18.57137"
"100.90000","50.45101","18.58569"
"101.00000","50.50099","18.60506"
"101.10000","50.55109","18.62248"
"101.20000","50.60096","18.64071"
"101.30000","50.65094","18.65797"
"101.40000","50.70098","18.67196"
"101.50000","50.75103","18.68977"
"101.60000","50.80102","18.70479"
"101.70000","50.85099","18.72442"
"101.80000","50.90099","18.73281"
"101.90000","50.95096","18.74111"
"102.00000","51.00107","18.74712"
"102.10000","51.05093","18.75250"
"102.20000","51.10098","18.75693"
"102.30000","51.15096","18.76521"
"102.40000","51.20100","18.77419"
"102.50000","51.25099","18.78944"
"102.60000","51.30097","18.80623"
"102.70000","51.35102","18.82227"
"102.80000","51.40112","18.83949"
"102.90000","51.45092","18.85457"
"103.00000","51.50103","18.86833"
"103.10000","51.55101","18.88135"
"103.20000","51.60100","18.89974"
"103.30000","51.65098","18.91656"
"103.40000","51.70103","18.93301"
"103.50000","51.75095","18.95028"
"103.60000","51.80099","18.96267"
"103.70000","51.85098","18.97156"
"103.80000","51.90102","18.97888"
"103.90000","51.95089","18.98989"
"104.00000","52.00093","19.00070"
"104.10000","52.05104","19.01188"
"104.20000","52.10102","19.02362"
"104.30000","52.15107","19.03605"
"104.40000","52.20104","19.04873"
"104.50000","52.25097","19.05983"
"104.60000","52.30095","19.07382"
"104.70000","52.35094","19.08340"
"104.80000","52.40098","19.09924"
"104.90000","52.45103","19.11499"
"105.00000","52.50107","19.13129"
"105.10000","52.55105","19.14346"
"105.20000","52.60104","19.15089"
"105.30000","52.65096","19.16299"
"105.40000","52.70107","19.17067"
"105.50000","52.75093","19.18842"
"105.60000","52.80091","19.19441"
"105.70000","52.85084","19.20758"
"105.80000","52.90106","19.22642"
"105.90000","52.95111","19.24047"
"106.00000","53.00109","19.25648"
"106.10000","53.05102","19.27290"
"106.20000","53.10094","19.28285"
"106.30000","53.15099","19.29512"
"106.40000","53.20096","19.30608"
"106.50000","53.25107","19.31940"
"106.60000","53.30099","19.33172"
"106.70000","53.35104","19.34131"
"106.80000","53.40102","19.35003"
"106.90000","53.45100","19.35779"
"107.00000","53.50105","19.36629"
"107.10000","53.55109","19.37305"
"107.20000","53.60096","19.38459"
"107.30000","53.65094","19.39580"
"107.40000","53.70105","19.40787"
"107.50000","53.75091","19.42480"
"107.60000","53.80107","19.43851"
"107.70000","53.85094","19.45080"
"107.80000","53.90098","19.46570"
"107.90000","53.95097","19.47821"
"108.00000","54.00101","19.49131"
"108.10000","54.05106","19.50902"
"108.20000","54.10098","19.52595"
"108.30000","54.15097","19.54379"
"108.40000","54.20100","19.55367"
"108.50000","54.25099","19.57318"
"108.60000","54.30097","19.58029"
"108.70000","54.35108","19.58434"
"108.80000","54.40106","19.58739"
"108.90000","54.45105","19.59353"
"109.00000","54.50097","19.60034"
"109.10000","54.55090","19.61224"
"109.20000","54.60094","19.61882"
"109.30000","54.65104","19.63306"
"109.40000","54.70108","19.64767"
"109.50000","54.75101","19.66267"
"109.60000","54.80093","19.67493"
"109.70000","54.85104","19.69065"
"109.80000","54.90102","19.70377"
"109.90000","54.95101","19.71767"
"110.00000","55.00093","19.73009"
"110.10000","55.05098","19.74308"
"110.20000","55.10101","19.75766"
"110.30000","55.15100","19.76934"
"110.40000","55.20098","19.77645"
"110.50000","55.25103","19.78638"
"110.60000","55.30113","19.79627"
"110.70000","55.35082","19.80305"
"110.80000","55.40098","19.81503"
"110.90000","55.45102","19.83027"
"111.00000","55.50101","19.84452"
"111.10000","55.55105","19.85420"
"111.20000","55.60098","19.86857"
"111.30000","55.65096","19.87927"
"111.40000","55.70101","19.88749"
"111.50000","55.75099","19.89789"
"111.60000","55.80098","19.90777"
"111.70000","55.85096","19.92004"
"111.80000","55.90094","19.93349"
"111.90000","55.95105","19.94710"
"112.00000","56.00103","19.95684"
"112.10000","56.05102","19.96989"
"112.20000","56.10100","19.97989"
"112.30000","56.15104","19.98827"
"112.40000","56.20085","19.99302"
"112.50000","56.25095","20.00017"
"112.60000","56.30100","20.00741"
"112.70000","56.35098","20.02145"
"112.80000","56.40108","20.02839"
"112.90000","56.45094","20.04140"
"113.00000","56.50105","20.05942"
"113.10000","56.55097","20.07203"
"113.20000","56.60108","20.08582"
"113.30000","56.65100","20.09857"
"113.40000","56.70093","20.10999"
"113.50000","56.75103","20.12353"
"113.60000","56.80101","20.13718"
"113.70000","56.85112","20.15115"
"113.80000","56.90105","20.15878"
"113.90000","56.95097","20.17382"
"114.00000","57.00107","20.17682"
"114.10000","57.05094","20.18548"
"114.20000","57.10104","20.19242"
"114.30000","57.15096","20.19803"
"114.40000","57.20107","20.21079"
"114.50000","57.25105","20.22039"
"114.60000","57.30098","20.22585"
"114.70000","57.35102","20.24268"
"114.80000","57.40106","20.25526"
"114.90000","57.45105","20.26749"
"115.00000","57.50097","20.28438"
"115.10000","57.55101","20.29009"
"115.20000","57.60100","20.30181"
"115.30000","57.65104","20.30961"
"115.40000","57.70109","20.32501"
"115.50000","57.75095","20.33580"
"115.60000","57.80093","20.34887"
"115.70000","57.85098","20.36530"
"115.80000","57.90102","20.37815"
"115.90000","57.95112","20.38550"
"116.00000","58.00099","20.39539"
"116.10000","58.05098","20.40358"
"116.20000","58.10108","20.41037"
"116.30000","58.15100","20.41705"
"116.40000","58.20105","20.42225"
"116.50000","58.25103","20.43097"
"116.60000","58.30107","20.44016"
"116.70000","58.35088","20.45135"
"116.80000","58.40099","20.46118"
"116.90000","58.45103","20.47170"
"117.00000","58.50107","20.48209"
"117.10000","58.55106","20.49475"
"117.20000","58.60098","20.50523"
"117.30000","58.65096","20.51596"
"117.40000","58.70100","20.52683"
"117.50000","58.75105","20.54315"
"117.60000","58.80103","20.55277"
"117.70000","58.85096","20.56715"
"117.80000","58.90100","20.57951"
"117.90000","58.95093","20.58625"
"118.00000","59.00109","20.59322"
"118.10000","59.05096","20.60153"
"118.20000","59.10094","20.60953"
"118.30000","59.15104","20.61975"
"118.40000","59.20097","20.62339"
"118.50000","59.25095","20.63159"
"118.60000","59.30105","20.64589"
"118.70000","59.35098","20.65544"
"118.80000","59.40102","20.66797"
"118.90000","59.45094","20.67575"
"119.00000","59.50099","20.68611"
"119.10000","59.55097","20.70008"
"119.20000","59.60107","20.70865"
"119.30000","59.65100","20.71745"
"119.40000","59.70098","20.72828"
"119.50000","59.75097","20.73778"
"119.60000","59.80101","20.74798"
"119.70000","59.85100","20.75944"
"119.80000","59.90110","20.77168"
"119.90000","59.95097","20.78369"
"120.00000","60.00101","20.79500"
"120.10000","60.05105","20.80317"
"120.20000","60.10104","20.81032"
"120.30000","60.15102","20.81988"
"120.40000","60.20107","20.82625"
"120.50000","60.25099","20.83328"
"120.60000","60.30098","20.84100"
"120.70000","60.35096","20.84800"
"120.80000","60.40100","20.85566"
"120.90000","60.45111","20.86855"
"121.00000","60.50097","20.88132"
"121.10000","60.55096","20.88941"
"121.20000","60.60094","20.90482"
"121.30000","60.65092","20.91394"
"121.40000","60.70109","20.92421"
"121.50000","60.75101","20.93380"
"121.60000","60.80099","20.94449"
"121.70000","60.85092","20.95694"
"121.80000","60.90090","20.96745"
"121.90000","60.95107","20.97821"
"122.00000","61.00099","20.98988"
"122.10000","61.05097","20.99404"
"122.20000","61.10107","21.00347"
"122.30000","61.15094","21.00713"
"122.40000","61.20099","21.01389"
"122.50000","61.25097","21.01618"
"122.60000","61.30101","21.02599"
"122.70000","61.35094","21.03321"
"122.80000","61.40104","21.04090"
"122.90000","61.45103","21.04968"
"123.00000","61.50107","21.06336"
"123.10000","61.55105","21.07416"
"123.20000","61.60092","21.08570"
"123.30000","61.65091","21.09533"
"123.40000","61.70089","21.11154"
"123.50000","61.75105","21.12378"
"123.60000","61.80097","21.13243"
"123.70000","61.85102","21.13764"
"123.80000","61.90094","21.14777"
"123.90000","61.95092","21.15928"
"124.00000","62.00103","21.16565"
"124.10000","62.05101","21.17809"
"124.20000","62.10100","21.18907"
"124.30000","62.15099","21.20159"
"124.40000","62.20108","21.21405"
"124.50000","62.25095","21.21778"
"124.60000","62.30099","21.22625"
"124.70000","62.35098","21.23155"
"124.80000","62.40096","21.23685"
"124.90000","62.45101","21.24354"
"125.00000","62.50092","21.24811"
"125.10000","62.55085","21.25234"
"125.20000","62.60107","21.26080"
"125.30000","62.65100","21.26858"
"125.40000","62.70104","21.27729"
"125.50000","62.75097","21.28008"
"125.60000","62.80095","21.29031"
"125.70000","62.85094","21.30199"
"125.80000","62.90092","21.30967"
"125.90000","62.95108","21.31946"
"126.00000","63.00095","21.33223"
"126.10000","63.05111","21.34568"
"126.20000","63.10091","21.35178"
"126.30000","63.15102","21.36563"
"126.40000","63.20100","21.37785"
"126.50000","63.25099","21.38869"
"126.60000","63.30097","21.40265"
"126.70000","63.35095","21.41119"
"126.80000","63.40100","21.41480"
"126.90000","63.45098","21.42466"
"127.00000","63.50103","21.43314"
"127.10000","63.55101","21.43738"
"127.20000","63.60094","21.44453"
"127.30000","63.65098","21.44548"
"127.40000","63.70103","21.45893"
"127.50000","63.75106","21.47210"
"127.60000","63.80093","21.47345"
"127.70000","63.85098","21.48081"
"127.80000","63.90102","21.49347"
"127.90000","63.95100","21.50227"
"128.00000","64.00098","21.51328"
"128.10000","64.05097","21.52245"
"128.20000","64.10102","21.52746"
"128.30000","64.15105","21.53751"
"128.40000","64.20087","21.54424"
"128.50000","64.25109","21.54694"
"128.60000","64.30096","21.55859"
"128.70000","64.35105","21.56590"
"128.80000","64.40104","21.57343"
"128.90000","64.45097","21.58111"
"129.00000","64.50095","21.58991"
"129.10000","64.55105","21.59769"
"129.20000","64.60104","21.60620"
"129.30000","64.65102","21.61410"
"129.40000","64.70100","21.62154"
"129.50000","64.75105","21.62834"
"129.60000","64.80097","21.63597"
"129.70000","64.85101","21.64486"
"129.80000","64.90100","21.65189"
"129.90000","64.95098","21.65863"
"130.00000","65.00091","21.66693"
"130.10000","65.05101","21.67510"
"130.20000","65.10100","21.68415"
"130.30000","65.15098","21.69085"
"130.40000","65.20102","21.70090"
"130.50000","65.25101","21.70751"
"130.60000","65.30099","21.71825"
"130.70000","65.35103","21.72945"
"130.80000","65.40096","21.73833"
"130.90000","65.45107","21.74518"
"131.00000","65.50093","21.75541"
"131.10000","65.55096","21.76499"
"131.20000","65.60095","21.77413"
"131.30000","65.65106","21.78314"
"131.40000","65.70104","21.79412"
"131.50000","65.75102","21.80412"
"131.60000","65.80089","21.81209"
"131.70000","65.85111","21.81187"
"131.80000","65.90104","21.83114"
"131.90000","65.95102","21.83329"
"132.00000","66.00095","21.83487"
"132.10000","66.05105","21.84012"
"132.20000","66.10110","21.84314"
"132.30000","66.15096","21.84620"
"132.40000","66.20100","21.85013"
"132.50000","66.25105","21.85724"
"132.60000","66.30091","21.85711"
"132.70000","66.35089","21.86067"
"132.80000","66.40094","21.86712"
"132.90000","66.45104","21.88799"
"133.00000","66.50097","21.88849"
"133.10000","66.55106","21.89648"
"133.20000","66.60094","21.90886"
"133.30000","66.65092","21.91811"
"133.40000","66.70097","21.93051"
"133.50000","66.75101","21.94051"
"133.60000","66.80093","21.94908"
"133.70000","66.85098","21.96132"
"133.80000","66.90102","21.96724"
"133.90000","66.95107","21.97615"
"134.00000","67.00098","21.98679"
"134.10000","67.05103","21.99363"
"134.20000","67.10096","22.00276"
"134.30000","67.15106","22.01116"
"134.40000","67.20092","22.01792"
"134.50000","67.25097","22.02651"
"134.60000","67.30101","22.03152"
"134.70000","67.35106","22.04360"
"134.80000","67.40104","22.05113"
"134.90000","67.45102","22.05649"
"135.00000","67.50095","22.05928"
"135.10000","67.55099","22.06499"
"135.20000","67.60104","22.07036"
"135.30000","67.65102","22.07435"
"135.40000","67.70094","22.07827"
"135.50000","67.75099","22.08577"
"135.60000","67.80109","22.09254"
"135.70000","67.85107","22.09672"
"135.80000","67.90100","22.10457"
"135.90000","67.95093","22.11116"
"136.00000","68.00096","22.11682"
"136.10000","68.05089","22.12316"
"136.20000","68.10100","22.12854"
"136.30000","68.15104","22.13507"
"136.40000","68.20096","22.14115"
"136.50000","68.25107","22.14671"
"136.60000","68.30093","22.15776"
"136.70000","68.35092","22.16366"
"136.80000","68.40108","22.16812"
"136.90000","68.45100","22.18028"
"137.00000","68.50093","22.18724"
"137.10000","68.55103","22.19544"
"137.20000","68.60101","22.20430"
"137.30000","68.65100","22.21335"
"137.40000","68.70110","22.21867"
"137.50000","68.75097","22.23182"
"137.60000","68.80101","22.24110"
"137.70000","68.85105","22.24630"
"137.80000","68.90098","22.25448"
"137.90000","68.95097","22.26270"
"138.00000","69.00101","22.26192"
"138.10000","69.05105","22.26810"
"138.20000","69.10104","22.27095"
"138.30000","69.15096","22.27669"
"138.40000","69.20094","22.28419"
"138.50000","69.25098","22.28901"
"138.60000","69.30103","22.29526"
"138.70000","69.35090","22.30951"
"138.80000","69.40094","22.31675"
"138.90000","69.45098","22.32400"
"139.00000","69.50097","22.33025"
"139.10000","69.55096","22.34095"
"139.20000","69.60099","22.35325"
"139.30000","69.65092","22.35877"
"139.40000","69.70090","22.35842"
"139.50000","69.75101","22.36921"
"139.60000","69.80099","22.37742"
"139.70000","69.85098","22.38329"
"139.80000","69.90102","22.39025"
"139.90000","69.95107","22.39380"
"140.00000","70.00098","22.39975"
"140.10000","70.05103","22.40703"
"140.20000","70.10095","22.41213"
"140.30000","70.15100","22.41660"
"140.40000","70.20098","22.42410"
"140.50000","70.25091","22.42996"
"140.60000","70.30107","22.43523"
"140.70000","70.35106","22.43773"
"140.80000","70.40109","22.44279"
"140.90000","70.45096","22.44739"
"141.00000","70.50095","22.45232"
"141.10000","70.55093","22.45712"
"141.20000","70.60098","22.46075"
"141.30000","70.65102","22.46441"
"141.40000","70.70107","22.47195"
"141.50000","70.75105","22.48150"
"141.60000","70.80103","22.48092"
"141.70000","70.85107","22.49041"
"141.80000","70.90100","22.49922"
"141.90000","70.95093","22.50192"
"142.00000","71.00103","22.51029"
"142.10000","71.05095","22.51819"
"142.20000","71.10100","22.52644"
"142.30000","71.15098","22.53400"
"142.40000","71.20109","22.54080"
"142.50000","71.25101","22.54875"
"142.60000","71.30099","22.55763"
"142.70000","71.35098","22.56530"
"142.80000","71.40096","22.57036"
"142.90000","71.45106","22.57924"
"143.00000","71.50098","22.58549"
"143.10000","71.55097","22.59517"
"143.20000","71.60102","22.60172"
"143.30000","71.65105","22.60775"
"143.40000","71.70110","22.61670"
"143.50000","71.75103","22.62521"
"143.60000","71.80096","22.63137"
"143.70000","71.85099","22.63810"
"143.80000","71.90116","22.64606"
"143.90000","71.95103","22.65456"
"144.00000","72.00107","22.65759"
"144.10000","72.05105","22.66022"
"144.20000","72.10104","22.66860"
"144.30000","72.15090","22.66988"
"144.40000","72.20100","22.66777"
"144.50000","72.25092","22.67682"
"144.60000","72.30109","22.68030"
"144.70000","72.35101","22.68187"
"144.80000","72.40100","22.68414"
"144.90000","72.45098","22.68486"
"145.00000","72.50102","22.69022"
"145.10000","72.55101","22.69672"
"145.20000","72.60100","22.69915"
"145.30000","72.65104","22.70483"
"145.40000","72.70090","22.70965"
"145.50000","72.75101","22.71438"
"145.60000","72.80112","22.71770"
"145.70000","72.85103","22.72701"
"145.80000","72.90102","22.73408"
"145.90000","72.95100","22.74131"
"146.00000","73.00105","22.74714"
"146.10000","73.05097","22.75387"
"146.20000","73.10101","22.75999"
"146.30000","73.15100","22.77005"
"146.40000","73.20104","22.77472"
"146.50000","73.25096","22.78058"
"146.60000","73.30095","22.78687"
"146.70000","73.35106","22.79522"
"146.80000","73.40104","22.80059"
"146.90000","73.45096","22.80695"
"147.00000","73.50101","22.81445"
"147.10000","73.55093","22.81854"
"147.20000","73.60104","22.82659"
"147.30000","73.65102","22.83439"
"147.40000","73.70107","22.83835"
"147.50000","73.75098","22.84620"
"147.60000","73.80091","22.85212"
"147.70000","73.85101","22.85790"
"147.80000","73.90100","22.86447"
"147.90000","73.95098","22.87030"
"148.00000","74.00103","22.87366"
"148.10000","74.05095","22.88312"
"148.20000","74.10099","22.88870"
"148.30000","74.15098","22.89068"
"148.40000","74.20097","22.89487"
"148.50000","74.25101","22.89832"
"148.60000","74.30093","22.90383"
"148.70000","74.35085","22.90907"
"148.80000","74.40096","22.91148"
"148.90000","74.45106","22.91509"
"149.00000","74.50098","22.92151"
"149.10000","74.55103","22.92730"
"149.20000","74.60101","22.93308"
"149.30000","74.65099","22.93699"
"149.40000","74.70098","22.94293"
"149.50000","74.75103","22.94785"
"149.60000","74.80101","22.95422"
"149.70000","74.85099","22.95928"
"149.80000","74.90115","22.96453"
"149.90000","74.95102","22.96693"
"150.00000","75.00095","22.96990"
"150.10000","75.05106","22.97440"
"150.20000","75.10098","22.97930"
"150.30000","75.15102","22.98178"
"150.40000","75.20100","22.98410"
"150.50000","75.25092","22.99070"
"150.60000","75.30103","22.99820"
"150.70000","75.35101","22.99793"
"150.80000","75.40094","23.00775"
"150.90000","75.45093","23.01621"
"151.00000","75.50096","23.02003"
"151.10000","75.55107","23.02618"
"151.20000","75.60106","23.03133"
"151.30000","75.65099","23.03576"
"151.40000","75.70090","23.04428"
"151.50000","75.75113","23.04815"
"151.60000","75.80093","23.05567"
"151.70000","75.85098","23.06159"
"151.80000","75.90102","23.06708"
"151.90000","75.95094","23.07013"
"152.00000","76.00099","23.07490"
"152.10000","76.05092","23.08001"
"152.20000","76.10101","23.08093"
"152.30000","76.15100","23.08366"
"152.40000","76.20104","23.08945"
"152.50000","76.25097","23.09185"
"152.60000","76.30101","23.09519"
"152.70000","76.35100","23.09638"
"152.80000","76.40104","23.10019"
"152.90000","76.45103","23.11024"
"153.00000","76.50095","23.11057"
"153.10000","76.55093","23.11496"
"153.20000","76.60086","23.11678"
"153.30000","76.65102","23.12333"
"153.40000","76.70100","23.13485"
"153.50000","76.75098","23.14045"
"153.60000","76.80109","23.14927"
"153.70000","76.85096","23.15512"
"153.80000","76.90088","23.16421"
"153.90000","76.95098","23.16550"
"154.00000","77.00109","23.17780"
"154.10000","77.05107","23.18467"
"154.20000","77.10099","23.18640"
"154.30000","77.15092","23.19169"
"154.40000","77.20097","23.20048"
"154.50000","77.25095","23.20408"
"154.60000","77.30105","23.20976"
"154.70000","77.35091","23.21221"
"154.80000","77.40096","23.21746"
"154.90000","77.45094","23.22288"
"155.00000","77.50098","23.22704"
"155.10000","77.55103","23.23215"
"155.20000","77.60095","23.23528"
"155.30000","77.65100","23.23970"
"155.40000","77.70098","23.24577"
"155.50000","77.75102","23.24990"
"155.60000","77.80101","23.25147"
"155.70000","77.85100","23.25782"
"155.80000","77.90098","23.26151"
"155.90000","77.95090","23.26190"
"156.00000","78.00095","23.26890"
"156.10000","78.05106","23.26887"
"156.20000","78.10098","23.27194"
"156.30000","78.15096","23.27477"
"156.40000","78.20100","23.27710"
"156.50000","78.25099","23.27990"
"156.60000","78.30096","23.28177"
"156.70000","78.35094","23.28266"
"156.80000","78.40100","23.28646"
"156.90000","78.45104","23.28796"
"157.00000","78.50102","23.29080"
"157.10000","78.55088","23.29354"
"157.20000","78.60105","23.30079"
"157.30000","78.65092","23.29871"
"157.40000","78.70096","23.30301"
"157.50000","78.75101","23.30483"
"157.60000","78.80093","23.31000"
"157.70000","78.85098","23.31405"
"157.80000","78.90102","23.32389"
"157.90000","78.95105","23.32221"
"158.00000","79.00111","23.32949"
"158.10000","79.05103","23.33167"
"158.20000","79.10095","23.33707"
"158.30000","79.15094","23.34223"
"158.40000","79.20098","23.34825"
"158.50000","79.25102","23.35213"
"158.60000","79.30096","23.35922"
"158.70000","79.35093","23.36322"
"158.80000","79.40103","23.36927"
"158.90000","79.45108","23.37518"
"159.00000","79.50101","23.38056"
"159.10000","79.55098","23.37810"
"159.20000","79.60110","23.38332"
"159.30000","79.65096","23.38678"
"159.40000","79.70100","23.39136"
"159.50000","79.75098","23.39447"
"159.60000","79.80103","23.39607"
"159.70000","79.85101","23.39929"
"159.80000","79.90093","23.40660"
"159.90000","79.95098","23.40882"
"160.00000","80.00103","23.41487"
"160.10000","80.05106","23.41879"
"160.20000","80.10100","23.41838"
"160.30000","80.15092","23.42511"
"160.40000","80.20097","23.43182"
"160.50000","80.25101","23.43483"
"160.60000","80.30093","23.44023"
"160.70000","80.35103","23.44601"
"160.80000","80.40096","23.44997"
"160.90000","80.45107","23.45810"
"161.00000","80.50105","23.46182"
"161.10000","80.55103","23.46699"
"161.20000","80.60094","23.47042"
"161.30000","80.65094","23.47345"
"161.40000","80.70104","23.47284"
"161.50000","80.75102","23.48014"
"161.60000","80.80101","23.49162"
"161.70000","80.85099","23.49476"
"161.80000","80.90099","23.49558"
"161.90000","80.95108","23.49550"
"162.00000","81.00089","23.49653"
"162.10000","81.05099","23.49843"
"162.20000","81.10103","23.50407"
"162.30000","81.15102","23.50861"
"162.40000","81.20100","23.50818"
"162.50000","81.25105","23.50971"
"162.60000","81.30103","23.51073"
"162.70000","81.35095","23.51192"
"162.80000","81.40105","23.51297"
"162.90000","81.45093","23.51471"
"163.00000","81.50090","23.51523"
"163.10000","81.55094","23.51699"
"163.20000","81.60105","23.51722"
"163.30000","81.65103","23.52057"
"163.40000","81.70103","23.52305"
