End date,"8/16/2018"
Specimen label,"D32L65N5d4"
"163.50000","81.75095","24.92310"
"163.60000","81.80105","24.92791"
"163.70000","81.85097","24.92949"
"163.80000","81.90102","24.93455"
"163.90000","81.95099","24.93620"
"164.00000","82.00092","24.94964"
"164.10000","82.05103","24.95188"
"164.20000","82.10096","24.95227"
"164.30000","82.15099","24.96406"
"164.40000","82.20092","24.97353"
"164.50000","82.25103","24.98535"
"164.60000","82.30106","24.98666"
"164.70000","82.35105","24.99758"
"164.80000","82.40104","25.00866"
"164.90000","82.45097","25.02145"
"165.00000","82.50107","25.03137"
"165.10000","82.55099","25.04063"
"165.20000","82.60103","25.05097"
"165.30000","82.65096","25.06005"
"165.40000","82.70100","25.06857"
"165.50000","82.75111","25.07862"
"165.60000","82.80091","25.08854"
"165.70000","82.85094","25.09776"
"165.80000","82.90105","25.10723"
"165.90000","82.95110","25.11839"
"166.00000","83.00097","25.12800"
"166.10000","83.05095","25.13648"
"166.20000","83.10099","25.14121"
"166.30000","83.15104","25.14107"
"166.40000","83.20101","25.14786"
"166.50000","83.25101","25.15487"
"166.60000","83.30093","25.16014"
"166.70000","83.35103","25.16581"
"166.80000","83.40089","25.17372"
"166.90000","83.45100","25.18001"
"167.00000","83.50098","25.18713"
"167.10000","83.55103","25.19511"
"167.20000","83.60101","25.20287"
"167.30000","83.65094","25.21057"
"167.40000","83.70098","25.21893"
"167.50000","83.75102","25.22583"
"167.60000","83.80107","25.23344"
"167.70000","83.85100","25.24089"
"167.80000","83.90092","25.24769"
"167.90000","83.95103","25.25947"
"168.00000","84.00095","25.26987"
"168.10000","84.05105","25.28147"
"168.20000","84.10097","25.29207"
"168.30000","84.15096","25.30231"
"168.40000","84.20106","25.30483"
"168.50000","84.25105","25.30376"
"168.60000","84.30103","25.31671"
"168.70000","84.35101","25.32927"
"168.80000","84.40105","25.33896"
"168.90000","84.45110","25.34293"
"169.00000","84.50091","25.34945"
"169.10000","84.55102","25.35770"
"169.20000","84.60098","25.36024"
"169.30000","84.65104","25.36559"
"169.40000","84.70090","25.36638"
"169.50000","84.75101","25.37382"
"169.60000","84.80099","25.38465"
"169.70000","84.85103","25.39008"
"169.80000","84.90096","25.40026"
"169.90000","84.95100","25.41251"
"170.00000","85.00092","25.42131"
"170.10000","85.05097","25.43094"
"170.20000","85.10101","25.44279"
"170.30000","85.15105","25.44907"
"170.40000","85.20097","25.45576"
"170.50000","85.25108","25.46368"
"170.60000","85.30089","25.46246"
"170.70000","85.35106","25.46491"
"170.80000","85.40098","25.47080"
"170.90000","85.45097","25.47647"
"171.00000","85.50101","25.48695"
"171.10000","85.55099","25.49433"
"171.20000","85.60098","25.50220"
"171.30000","85.65095","25.50958"
"171.40000","85.70100","25.51859"
"171.50000","85.75098","25.52479"
"171.60000","85.80096","25.53149"
"171.70000","85.85101","25.53643"
"171.80000","85.90099","25.54172"
"171.90000","85.95104","25.54813"
"172.00000","86.00096","25.55484"
"172.10000","86.05094","25.55889"
"172.20000","86.10088","25.56574"
"172.30000","86.15098","25.57787"
"172.40000","86.20095","25.58694"
"172.50000","86.25101","25.59417"
"172.60000","86.30093","25.60448"
"172.70000","86.35097","25.60282"
"172.80000","86.40083","25.61288"
"172.90000","86.45100","25.62456"
"173.00000","86.50098","25.63249"
"173.10000","86.55103","25.63887"
"173.20000","86.60101","25.64857"
"173.30000","86.65088","25.65426"
"173.40000","86.70092","25.66407"
"173.50000","86.75097","25.66673"
"173.60000","86.80106","25.67694"
"173.70000","86.85094","25.68249"
"173.80000","86.90097","25.69321"
"173.90000","86.95090","25.70357"
"174.00000","87.00101","25.71459"
"174.10000","87.05105","25.72281"
"174.20000","87.10098","25.73163"
"174.30000","87.15096","25.74275"
"174.40000","87.20094","25.74916"
"174.50000","87.25098","25.75889"
"174.60000","87.30097","25.76306"
"174.70000","87.35101","25.76472"
"174.80000","87.40100","25.76544"
"174.90000","87.45110","25.77060"
"175.00000","87.50090","25.76673"
"175.10000","87.55101","25.77053"
"175.20000","87.60099","25.77195"
"175.30000","87.65098","25.77545"
"175.40000","87.70101","25.78038"
"175.50000","87.75094","25.78725"
"175.60000","87.80093","25.79042"
"175.70000","87.85098","25.79778"
"175.80000","87.90096","25.80656"
"175.90000","87.95100","25.81336"
"176.00000","88.00105","25.81976"
"176.10000","88.05090","25.83114"
"176.20000","88.10101","25.84018"
"176.30000","88.15094","25.84943"
"176.40000","88.20099","25.85935"
"176.50000","88.25101","25.86980"
"176.60000","88.30094","25.87631"
"176.70000","88.35100","25.88687"
"176.80000","88.40103","25.89961"
"176.90000","88.45095","25.90836"
"177.00000","88.50101","25.91871"
"177.10000","88.55116","25.90702"
"177.20000","88.60092","25.91805"
"177.30000","88.65096","25.93086"
"177.40000","88.70107","25.93851"
"177.50000","88.75110","25.94444"
"177.60000","88.80090","25.95133"
"177.70000","88.85094","25.95807"
"177.80000","88.90093","25.96427"
"177.90000","88.95103","25.96973"
"178.00000","89.00097","25.97659"
"178.10000","89.05095","25.98258"
"178.20000","89.10094","25.98690"
"178.30000","89.15104","25.99163"
"178.40000","89.20097","25.99547"
"178.50000","89.25095","26.00305"
"178.60000","89.30099","26.00859"
"178.70000","89.35091","26.01520"
"178.80000","89.40096","26.02336"
"178.90000","89.45100","26.03137"
"179.00000","89.50104","26.03972"
"179.10000","89.55103","26.03044"
"179.20000","89.60114","26.03828"
"179.30000","89.65094","26.04818"
"179.40000","89.70104","26.05747"
"179.50000","89.75097","26.06111"
"179.60000","89.80101","26.06467"
"179.70000","89.85088","26.07190"
"179.80000","89.90098","26.07382"
"179.90000","89.95102","26.08692"
"180.00000","90.00101","26.08982"
"180.10000","90.05093","26.09499"
"180.20000","90.10098","26.10312"
"180.30000","90.15096","26.11227"
"180.40000","90.20094","26.12080"
"180.50000","90.25105","26.12905"
"180.60000","90.30097","26.13561"
"180.70000","90.35107","26.14341"
"180.80000","90.40099","26.15199"
"180.90000","90.45098","26.15774"
"181.00000","90.50101","26.16478"
"181.10000","90.55090","26.17211"
"181.20000","90.60100","26.17681"
"181.30000","90.65103","26.18169"
"181.40000","90.70102","26.17655"
"181.50000","90.75101","26.18357"
"181.60000","90.80106","26.18894"
"181.70000","90.85091","26.19396"
"181.80000","90.90108","26.19905"
"181.90000","90.95094","26.20498"
"182.00000","91.00087","26.21666"
"182.10000","91.05097","26.21871"
"182.20000","91.10101","26.22741"
"182.30000","91.15106","26.23581"
"182.40000","91.20103","26.24460"
"182.50000","91.25097","26.25445"
"182.60000","91.30095","26.26159"
"182.70000","91.35094","26.26705"
"182.80000","91.40097","26.27916"
"182.90000","91.45103","26.28456"
"183.00000","91.50095","26.29226"
"183.10000","91.55105","26.29936"
"183.20000","91.60091","26.30461"
"183.30000","91.65090","26.29920"
"183.40000","91.70100","26.30396"
"183.50000","91.75104","26.30888"
"183.60000","91.80091","26.31750"
"183.70000","91.85095","26.32401"
"183.80000","91.90094","26.33122"
"183.90000","91.95097","26.33985"
"184.00000","92.00103","26.34431"
"184.10000","92.05102","26.34977"
"184.20000","92.10099","26.35645"
"184.30000","92.15098","26.35859"
"184.40000","92.20102","26.36304"
"184.50000","92.25095","26.36636"
"184.60000","92.30104","26.37050"
"184.70000","92.35091","26.37333"
"184.80000","92.40107","26.37842"
"184.90000","92.45100","26.38221"
"185.00000","92.50098","26.38429"
"185.10000","92.55103","26.39634"
"185.20000","92.60101","26.39405"
"185.30000","92.65106","26.39956"
"185.40000","92.70091","26.40803"
"185.50000","92.75091","26.41689"
"185.60000","92.80094","26.40764"
"185.70000","92.85112","26.42382"
"185.80000","92.90104","26.43166"
"185.90000","92.95096","26.43856"
"186.00000","93.00089","26.44782"
"186.10000","93.05099","26.45803"
"186.20000","93.10103","26.46512"
"186.30000","93.15096","26.47822"
"186.40000","93.20094","26.47899"
"186.50000","93.25099","26.48752"
"186.60000","93.30097","26.49381"
"186.70000","93.35094","26.50328"
"186.80000","93.40100","26.51009"
"186.90000","93.45103","26.50485"
"187.00000","93.50108","26.51709"
"187.10000","93.55095","26.52541"
"187.20000","93.60099","26.53454"
"187.30000","93.65110","26.54253"
"187.40000","93.70096","26.55256"
"187.50000","93.75100","26.55859"
"187.60000","93.80093","26.56503"
"187.70000","93.85091","26.57220"
"187.80000","93.90101","26.57831"
"187.90000","93.95100","26.57862"
"188.00000","94.00098","26.58233"
"188.10000","94.05097","26.59039"
"188.20000","94.10107","26.58961"
"188.30000","94.15099","26.59530"
"188.40000","94.20104","26.60019"
"188.50000","94.25103","26.60246"
"188.60000","94.30102","26.60500"
"188.70000","94.35105","26.60752"
"188.80000","94.40086","26.60847"
"188.90000","94.45097","26.61272"
"189.00000","94.50094","26.61694"
"189.10000","94.55099","26.62143"
"189.20000","94.60110","26.62866"
"189.30000","94.65096","26.63237"
"189.40000","94.70094","26.63716"
"189.50000","94.75098","26.64239"
"189.60000","94.80103","26.63746"
"189.70000","94.85096","26.64615"
"189.80000","94.90099","26.65195"
"189.90000","94.95103","26.65833"
"190.00000","95.00102","26.66545"
"190.10000","95.05107","26.67339"
"190.20000","95.10106","26.67871"
"190.30000","95.15098","26.68617"
"190.40000","95.20107","26.68979"
"190.50000","95.25094","26.69658"
"190.60000","95.30105","26.70804"
"190.70000","95.35097","26.71136"
"190.80000","95.40102","26.71087"
"190.90000","95.45100","26.72001"
"191.00000","95.50098","26.72652"
"191.10000","95.55097","26.73748"
"191.20000","95.60101","26.74499"
"191.30000","95.65100","26.74793"
"191.40000","95.70104","26.75599"
"191.50000","95.75102","26.76485"
"191.60000","95.80101","26.76820"
"191.70000","95.85099","26.77563"
"191.80000","95.90104","26.77988"
"191.90000","95.95090","26.78514"
"192.00000","96.00095","26.79052"
"192.10000","96.05099","26.79620"
"192.20000","96.10103","26.80153"
"192.30000","96.15101","26.79564"
"192.40000","96.20100","26.80244"
"192.50000","96.25099","26.80840"
"192.60000","96.30109","26.81442"
"192.70000","96.35094","26.81990"
"192.80000","96.40112","26.82657"
"192.90000","96.45097","26.83334"
"193.00000","96.50108","26.83720"
"193.10000","96.55088","26.84499"
"193.20000","96.60105","26.84262"
"193.30000","96.65103","26.84943"
"193.40000","96.70109","26.85900"
"193.50000","96.75106","26.86429"
"193.60000","96.80099","26.87017"
"193.70000","96.85091","26.87351"
"193.80000","96.90102","26.88441"
"193.90000","96.95105","26.89235"
"194.00000","97.00105","26.89305"
"194.10000","97.05096","26.89775"
"194.20000","97.10114","26.90199"
"194.30000","97.15099","26.90313"
"194.40000","97.20098","26.90777"
"194.50000","97.25097","26.91177"
"194.60000","97.30101","26.91232"
"194.70000","97.35104","26.91901"
"194.80000","97.40092","26.92612"
"194.90000","97.45096","26.93150"
"195.00000","97.50101","26.93868"
"195.10000","97.55098","26.94424"
"195.20000","97.60104","26.95085"
"195.30000","97.65096","26.95651"
"195.40000","97.70100","26.96395"
"195.50000","97.75092","26.96320"
"195.60000","97.80109","26.96858"
"195.70000","97.85101","26.97510"
"195.80000","97.90106","26.97873"
"195.90000","97.95098","26.98526"
"196.00000","98.00102","26.99120"
"196.10000","98.05101","26.99498"
"196.20000","98.10099","27.00020"
"196.30000","98.15091","27.00439"
"196.40000","98.20114","27.00954"
"196.50000","98.25100","27.01093"
"196.60000","98.30106","27.01612"
"196.70000","98.35098","27.02135"
"196.80000","98.40108","27.02388"
"196.90000","98.45094","27.02850"
"197.00000","98.50099","27.03110"
"197.10000","98.55097","27.03532"
"197.20000","98.60101","27.04619"
"197.30000","98.65105","27.04645"
"197.40000","98.70098","27.05530"
"197.50000","98.75096","27.04977"
"197.60000","98.80095","27.04519"
"197.70000","98.85094","27.05521"
"197.80000","98.90103","27.06479"
"197.90000","98.95097","27.07464"
"198.00000","99.00094","27.08139"
"198.10000","99.05093","27.09084"
"198.20000","99.10091","27.09579"
"198.30000","99.15108","27.10730"
"198.40000","99.20100","27.11417"
"198.50000","99.25093","27.11826"
"198.60000","99.30116","27.12661"
"198.70000","99.35096","27.13024"
"198.80000","99.40094","27.13917"
"198.90000","99.45098","27.14510"
"199.00000","99.50102","27.15078"
"199.10000","99.55095","27.15619"
"199.20000","99.60104","27.16277"
"199.30000","99.65098","27.17012"
"199.40000","99.70108","27.17321"
"199.50000","99.75101","27.17300"
"199.60000","99.80093","27.17296"
"199.70000","99.85091","27.17926"
"199.80000","99.90089","27.18533"
"199.90000","99.95100","27.18661"
"200.00000","100.00098","27.19291"
"200.10000","100.05103","27.19666"
"200.20000","100.10095","27.19466"
"200.30000","100.15093","27.20289"
"200.40000","100.20098","27.20371"
"200.50000","100.25096","27.20561"
"200.60000","100.30095","27.20733"
"200.70000","100.35099","27.20802"
"200.80000","100.40097","27.21356"
"200.90000","100.45084","27.21659"
"201.00000","100.50095","27.21887"
"201.10000","100.55099","27.21887"
"201.20000","100.60103","27.22612"
"201.30000","100.65095","27.23397"
"201.40000","100.70094","27.23748"
"201.50000","100.75086","27.24232"
"201.60000","100.80108","27.25078"
"201.70000","100.85101","27.25632"
"201.80000","100.90099","27.24487"
"201.90000","100.95093","27.25249"
"202.00000","101.00096","27.26247"
"202.10000","101.05095","27.27000"
"202.20000","101.10099","27.27846"
"202.30000","101.15103","27.28423"
"202.40000","101.20095","27.29133"
"202.50000","101.25107","27.30021"
"202.60000","101.30087","27.30472"
"202.70000","101.35098","27.30835"
"202.80000","101.40107","27.31400"
"202.90000","101.45100","27.31918"
"203.00000","101.50098","27.32328"
"203.10000","101.55096","27.32939"
"203.20000","101.60095","27.33168"
"203.30000","101.65094","27.33641"
"203.40000","101.70103","27.34577"
"203.50000","101.75097","27.34841"
"203.60000","101.80094","27.35529"
"203.70000","101.85099","27.36483"
"203.80000","101.90103","27.37200"
"203.90000","101.95096","27.37914"
"204.00000","102.00095","27.38666"
"204.10000","102.05098","27.39159"
"204.20000","102.10097","27.40192"
"204.30000","102.15096","27.40555"
"204.40000","102.20100","27.40960"
"204.50000","102.25098","27.41930"
"204.60000","102.30109","27.40417"
"204.70000","102.35113","27.40461"
"204.80000","102.40087","27.41776"
"204.90000","102.45103","27.42250"
"205.00000","102.50096","27.42593"
"205.10000","102.55101","27.42783"
"205.20000","102.60099","27.43369"
"205.30000","102.65091","27.43686"
"205.40000","102.70103","27.43838"
"205.50000","102.75107","27.44240"
"205.60000","102.80099","27.44353"
"205.70000","102.85103","27.44584"
"205.80000","102.90108","27.44978"
"205.90000","102.95100","27.45246"
"206.00000","103.00092","27.45580"
"206.10000","103.05096","27.46253"
"206.20000","103.10101","27.46353"
"206.30000","103.15099","27.46713"
"206.40000","103.20086","27.47296"
"206.50000","103.25102","27.47709"
"206.60000","103.30095","27.48268"
"206.70000","103.35106","27.48603"
"206.80000","103.40099","27.49138"
"206.90000","103.45090","27.49451"
"207.00000","103.50101","27.49891"
"207.10000","103.55099","27.50365"
"207.20000","103.60098","27.50723"
"207.30000","103.65102","27.51234"
"207.40000","103.70087","27.51793"
"207.50000","103.75093","27.52110"
"207.60000","103.80103","27.53060"
"207.70000","103.85101","27.53294"
"207.80000","103.90094","27.53562"
"207.90000","103.95098","27.54421"
"208.00000","104.00097","27.55447"
"208.10000","104.05107","27.55851"
"208.20000","104.10100","27.56536"
"208.30000","104.15103","27.57220"
"208.40000","104.20096","27.58023"
"208.50000","104.25100","27.58384"
"208.60000","104.30105","27.58847"
"208.70000","104.35097","27.59803"
"208.80000","104.40102","27.59560"
"208.90000","104.45106","27.59603"
"209.00000","104.50098","27.60933"
"209.10000","104.55097","27.61076"
"209.20000","104.60095","27.61303"
"209.30000","104.65099","27.61715"
"209.40000","104.70098","27.61774"
"209.50000","104.75096","27.61999"
"209.60000","104.80095","27.62263"
"209.70000","104.85098","27.62349"
"209.80000","104.90104","27.63041"
"209.90000","104.95097","27.63263"
"210.00000","105.00100","27.62955"
"210.10000","105.05099","27.63335"
"210.20000","105.10098","27.64260"
"210.30000","105.15102","27.63090"
"210.40000","105.20094","27.63339"
"210.50000","105.25104","27.64161"
"210.60000","105.30091","27.64537"
"210.70000","105.35101","27.64786"
"210.80000","105.40094","27.65500"
"210.90000","105.45097","27.66336"
"211.00000","105.50108","27.66928"
"211.10000","105.55107","27.67438"
"211.20000","105.60094","27.68284"
"211.30000","105.65098","27.68845"
"211.40000","105.70090","27.69559"
"211.50000","105.75101","27.70309"
"211.60000","105.80105","27.70635"
"211.70000","105.85097","27.71069"
"211.80000","105.90095","27.72201"
"211.90000","105.95100","27.71529"
"212.00000","106.00098","27.72442"
"212.10000","106.05096","27.73228"
"212.20000","106.10101","27.73628"
"212.30000","106.15094","27.73885"
"212.40000","106.20099","27.74359"
"212.50000","106.25097","27.74546"
"212.60000","106.30094","27.75103"
"212.70000","106.35105","27.75490"
"212.80000","106.40098","27.75668"
"212.90000","106.45103","27.76133"
"213.00000","106.50082","27.76701"
"213.10000","106.55093","27.76969"
"213.20000","106.60097","27.77509"
"213.30000","106.65102","27.77946"
"213.40000","106.70094","27.78351"
"213.50000","106.75104","27.78729"
"213.60000","106.80103","27.79272"
"213.70000","106.85095","27.79576"
"213.80000","106.90105","27.80099"
"213.90000","106.95098","27.80497"
"214.00000","107.00103","27.80578"
"214.10000","107.05106","27.80995"
"214.20000","107.10098","27.81387"
"214.30000","107.15091","27.81577"
"214.40000","107.20103","27.81725"
"214.50000","107.25101","27.81997"
"214.60000","107.30099","27.82335"
"214.70000","107.35098","27.82655"
"214.80000","107.40102","27.83153"
"214.90000","107.45100","27.83141"
"215.00000","107.50104","27.83242"
"215.10000","107.55091","27.83816"
"215.20000","107.60090","27.84344"
"215.30000","107.65099","27.84231"
"215.40000","107.70104","27.85069"
"215.50000","107.75103","27.85308"
"215.60000","107.80100","27.85568"
"215.70000","107.85094","27.86070"
"215.80000","107.90098","27.86387"
"215.90000","107.95096","27.86777"
"216.00000","108.00094","27.87331"
"216.10000","108.05099","27.87770"
"216.20000","108.10104","27.88250"
"216.30000","108.15096","27.88080"
"216.40000","108.20094","27.87058"
"216.50000","108.25098","27.87745"
"216.60000","108.30097","27.88159"
"216.70000","108.35101","27.88802"
"216.80000","108.40099","27.89358"
"216.90000","108.45104","27.89525"
"217.00000","108.50101","27.90285"
"217.10000","108.55101","27.90695"
"217.20000","108.60105","27.91307"
"217.30000","108.65099","27.91747"
"217.40000","108.70095","27.92139"
"217.50000","108.75095","27.92625"
"217.60000","108.80099","27.93288"
"217.70000","108.85104","27.93694"
"217.80000","108.90108","27.94065"
"217.90000","108.95111","27.94700"
"218.00000","109.00104","27.94919"
"218.10000","109.05103","27.95641"
"218.20000","109.10094","27.96472"
"218.30000","109.15100","27.96984"
"218.40000","109.20098","27.97425"
"218.50000","109.25096","27.98015"
"218.60000","109.30100","27.98530"
"218.70000","109.35099","27.99247"
"218.80000","109.40097","27.99851"
"218.90000","109.45103","28.00053"
"219.00000","109.50095","28.00458"
"219.10000","109.55099","28.01426"
"219.20000","109.60098","28.01593"
"219.30000","109.65108","28.02232"
"219.40000","109.70094","28.02700"
"219.50000","109.75104","28.02723"
"219.60000","109.80103","28.02266"
"219.70000","109.85102","28.03341"
"219.80000","109.90112","28.03165"
"219.90000","109.95097","28.03323"
"220.00000","110.00097","28.03727"
"220.10000","110.05100","28.03998"
"220.20000","110.10106","28.03842"
"220.30000","110.15098","28.04039"
"220.40000","110.20096","28.04197"
"220.50000","110.25107","28.04373"
"220.60000","110.30093","28.04607"
"220.70000","110.35097","28.04615"
"220.80000","110.40096","28.04727"
"220.90000","110.45100","28.05589"
"221.00000","110.50111","28.05686"
"221.10000","110.55103","28.04977"
"221.20000","110.60101","28.06584"
"221.30000","110.65099","28.06924"
"221.40000","110.70099","28.06265"
"221.50000","110.75101","28.06699"
"221.60000","110.80094","28.07728"
"221.70000","110.85100","28.08257"
"221.80000","110.90086","28.08371"
"221.90000","110.95102","28.08949"
"222.00000","111.00100","28.07806"
"222.10000","111.05099","28.07518"
"222.20000","111.10109","28.08144"
"222.30000","111.15096","28.08750"
"222.40000","111.20094","28.09405"
"222.50000","111.25099","28.10002"
"222.60000","111.30103","28.10358"
"222.70000","111.35094","28.10947"
"222.80000","111.40100","28.11708"
"222.90000","111.45093","28.12143"
"223.00000","111.50096","28.12881"
"223.10000","111.55106","28.13249"
"223.20000","111.60099","28.13523"
"223.30000","111.65097","28.14236"
"223.40000","111.70090","28.14492"
"223.50000","111.75100","28.14934"
"223.60000","111.80099","28.15487"
"223.70000","111.85103","28.15768"
"223.80000","111.90108","28.16341"
"223.90000","111.95105","28.16691"
"224.00000","112.00098","28.17057"
"224.10000","112.05103","28.17477"
"224.20000","112.10095","28.17901"
"224.30000","112.15099","28.18434"
"224.40000","112.20104","28.18671"
"224.50000","112.25097","28.19018"
"224.60000","112.30096","28.19389"
"224.70000","112.35099","28.19998"
"224.80000","112.40098","28.20480"
"224.90000","112.45102","28.20821"
"225.00000","112.50089","28.21128"
"225.10000","112.55093","28.21422"
"225.20000","112.60097","28.21900"
"225.30000","112.65107","28.22252"
"225.40000","112.70100","28.22398"
"225.50000","112.75110","28.22442"
"225.60000","112.80090","28.23321"
"225.70000","112.85101","28.22880"
"225.80000","112.90099","28.23615"
"225.90000","112.95098","28.22232"
"226.00000","113.00096","28.22030"
"226.10000","113.05094","28.22451"
"226.20000","113.10112","28.22854"
"226.30000","113.15092","28.23224"
"226.40000","113.20096","28.23044"
"226.50000","113.25106","28.23672"
"226.60000","113.30099","28.24238"
"226.70000","113.35098","28.24330"
"226.80000","113.40096","28.24359"
"226.90000","113.45094","28.24570"
"227.00000","113.50105","28.24822"
"227.10000","113.55103","28.25118"
"227.20000","113.60089","28.25082"
"227.30000","113.65100","28.25473"
"227.40000","113.70093","28.25866"
"227.50000","113.75095","28.25591"
"227.60000","113.80100","28.25760"
"227.70000","113.85094","28.26426"
"227.80000","113.90098","28.26409"
"227.90000","113.95108","28.26418"
"228.00000","114.00100","28.26612"
"228.10000","114.05099","28.27197"
"228.20000","114.10103","28.26984"
"228.30000","114.15102","28.27429"
"228.40000","114.20094","28.26641"
"228.50000","114.25086","28.27075"
"228.60000","114.30096","28.27275"
"228.70000","114.35095","28.27396"
"228.80000","114.40099","28.27728"
"228.90000","114.45092","28.27790"
"229.00000","114.50097","28.27850"
"229.10000","114.55101","28.28222"
"229.20000","114.60104","28.28713"
"229.30000","114.65098","28.28507"
"229.40000","114.70096","28.28638"
"229.50000","114.75095","28.29051"
"229.60000","114.80087","28.29100"
"229.70000","114.85104","28.29152"
"229.80000","114.90102","28.29348"
"229.90000","114.95100","28.29644"
"230.00000","115.00105","28.29587"
"230.10000","115.05103","28.29797"
"230.20000","115.10089","28.29814"
"230.30000","115.15106","28.29998"
"230.40000","115.20098","28.30129"
"230.50000","115.25108","28.30272"
"230.60000","115.30095","28.30257"
"230.70000","115.35088","28.30372"
"230.80000","115.40092","28.30272"
"230.90000","115.45102","28.30387"
"231.00000","115.50106","28.30281"
"231.10000","115.55093","28.30288"
"231.20000","115.60098","28.30329"
"231.30000","115.65089","28.30337"
"231.40000","115.70100","28.30256"
"231.50000","115.75099","28.30156"
"231.60000","115.80096","28.30060"
"231.70000","115.85094","28.29925"
"231.80000","115.90087","28.29970"
"231.90000","115.95099","28.29889"
"232.00000","116.00096","28.29833"
"232.10000","116.05100","28.29672"
"232.20000","116.10099","28.29673"
"232.30000","116.15092","28.29396"
"232.40000","116.20096","28.29161"
"232.50000","116.25100","28.29056"
"232.60000","116.30099","28.28897"
"232.70000","116.35091","28.28584"
"232.80000","116.40102","28.28371"
"232.90000","116.45094","28.28218"
"233.00000","116.50099","28.27963"
"233.10000","116.55096","28.27681"
"233.20000","116.60101","28.25557"
"233.30000","116.65099","28.25528"
"233.40000","116.70116","28.25452"
"233.50000","116.75090","28.25638"
"233.60000","116.80100","28.25118"
"233.70000","116.85093","28.24994"
"233.80000","116.90098","28.24875"
"233.90000","116.95102","28.24603"
"234.00000","117.00094","28.24475"
"234.10000","117.05104","28.24111"
"234.20000","117.10104","28.23883"
"234.30000","117.15102","28.23259"
"234.40000","117.20106","28.22772"
"234.50000","117.25098","28.22607"
"234.60000","117.30090","28.21815"
"234.70000","117.35096","28.20795"
"234.80000","117.40099","28.20074"
"234.90000","117.45098","28.19503"
"235.00000","117.50096","28.18799"
"235.10000","117.55090","28.17929"
"235.20000","117.60112","28.17255"
"235.30000","117.65104","28.16317"
"235.40000","117.70096","28.15284"
"235.50000","117.75100","28.14594"
"235.60000","117.80106","28.13591"
"235.70000","117.85098","28.12493"
"235.80000","117.90096","28.11392"
"235.90000","117.95100","28.10032"
"236.00000","118.00105","28.08746"
"236.10000","118.05096","28.07514"
"236.20000","118.10095","28.06104"
"236.30000","118.15093","28.05298"
"236.40000","118.20104","28.05079"
"236.50000","118.25102","28.04342"
"236.60000","118.30100","28.04132"
"236.70000","118.35094","28.03927"
"236.80000","118.40105","28.03452"
"236.90000","118.45108","28.02662"
"237.00000","118.50095","27.98098"
"237.10000","118.55093","27.96219"
"237.20000","118.60098","27.94745"
"237.30000","118.65108","27.93237"
"237.40000","118.70100","27.91006"
"237.50000","118.75099","27.87898"
"237.60000","118.80092","27.84538"
"237.70000","118.85101","27.82181"
"237.80000","118.90094","27.78953"
"237.90000","118.95092","27.75129"
"238.00000","119.00103","27.70568"
"238.10000","119.05095","27.64490"
"238.20000","119.10100","27.61145"
"238.30000","119.15098","27.56295"
"238.40000","119.20096","27.50706"
"238.50000","119.25101","27.46178"
"238.60000","119.30099","27.43589"
"238.70000","119.35097","27.39540"
"238.80000","119.40102","27.33760"
"238.90000","119.45100","27.29784"
"239.00000","119.50110","27.24588"
"239.10000","119.55090","27.21002"
"239.20000","119.60108","27.19727"
"239.30000","119.65093","27.16041"
"239.40000","119.70103","27.12051"
"239.50000","119.75109","27.07597"
"239.60000","119.80102","27.03373"
"239.70000","119.85104","27.01108"
"239.80000","119.90104","26.98306"
"239.90000","119.95096","26.94855"
"240.00000","120.00095","26.91249"
"240.10000","120.05092","26.88741"
"240.20000","120.10104","26.85049"
"240.30000","120.15108","26.81416"
"240.40000","120.20100","26.77306"
"240.50000","120.25092","26.69220"
"240.60000","120.30091","26.60294"
"240.66000","120.33098","26.47532"
"240.68600","120.34396","26.33331"
"240.69000","120.34599","26.17043"
"240.69200","120.34700","25.82429"
"240.69400","120.34803","25.11946"
"240.69600","120.34904","24.11482"
"240.69800","120.35001","22.96167"
"240.70000","120.35101","21.68432"
"240.70200","120.35202","20.27756"
"240.70400","120.35304","18.81466"
"240.70600","120.35406","17.32880"
"240.70800","120.35508","15.82595"
